customer_id,tenure_months,monthly_spend,plan_tier,support_tickets_opened_90d,logins_per_week,churned
CUST01266,25,88.06,Pro,4,5,0
CUST01267,44,70.77,Premium,1,4,0
CUST01268,14,82.86,Pro,1,10,1
CUST01269,55,100.9,Premium,0,15,0
CUST01270,17,66.25,Pro,0,2,0
CUST01271,43,81.18,Basic,3,8,1
CUST01272,60,90.89,Pro,2,5,1
CUST01273,30,55.01,Pro,7,3,1
CUST01274,10,79.83,Basic,0,7,0
CUST01275,52,64.2,Pro,4,6,0
CUST01276,18,72.9,Pro,7,5,1
CUST01277,47,81.4,Pro,0,2,0
CUST01278,51,99.58,Premium,2,6,0
CUST01279,29,84.5,Pro,2,4,0
CUST01280,3,44.52,Basic,2,6,0
CUST01281,8,61.87,Basic,0,3,0
CUST01282,39,56.32,Pro,0,11,0
CUST01283,40,55.5,Basic,1,9,1
CUST01284,16,105.38,Pro,0,7,0
CUST01285,4,79.79,Basic,4,3,1
CUST01286,50,71.04,Pro,0,1,0
CUST01287,24,76.07,Pro,0,4,0
CUST01288,39,77.21,Pro,10,2,1
CUST01289,60,70.8,Pro,5,5,0
CUST01290,28,57.34,Premium,0,16,0
CUST01291,30,59.38,Premium,4,1,1
CUST01292,20,92.69,Basic,0,7,0
CUST01293,19,96.49,Pro,0,11,0
CUST01294,25,52.74,Premium,6,2,1
CUST01295,37,106.24,Pro,0,2,0
CUST01296,19,60.49,Basic,3,3,1
CUST01297,9,83.51,Pro,1,1,0
CUST01298,27,72.18,Pro,0,7,0
CUST01299,26,64.57,Premium,1,6,0
CUST01300,54,51.98,Pro,5,3,0
CUST01301,39,70.34,Basic,3,3,1
CUST01302,52,71.18,Basic,3,4,0
CUST01303,60,70.13,Pro,3,6,0
CUST01304,44,70.81,Basic,3,5,1
CUST01305,22,61.61,Pro,10,0,1
CUST01306,39,63.28,Pro,0,3,0
CUST01307,42,71.44,Basic,2,4,1
CUST01308,5,54.85,Premium,0,8,0
CUST01309,7,84.47,Premium,7,2,1
CUST01310,26,123.75,Pro,1,4,1
CUST01311,35,86.7,Basic,4,2,1
CUST01312,27,105.52,Basic,0,5,0
CUST01313,47,99.44,Pro,1,3,1
CUST01314,57,70.96,Pro,18,4,0
CUST01315,41,63.81,Pro,3,6,0
CUST01316,22,60.54,Pro,3,3,1
CUST01317,26,58.56,Basic,4,5,0
CUST01318,53,52.23,Basic,1,10,0
CUST01319,21,52.74,Premium,8,8,1
CUST01320,7,95.84,Basic,1,0,1
CUST01321,10,45.34,Pro,1,8,0
CUST01322,7,84.41,Pro,8,6,1
CUST01323,16,105.32,Basic,0,12,0
CUST01324,18,115.38,Basic,6,4,1
CUST01325,53,86.57,Basic,0,6,0
CUST01326,14,96.57,Basic,4,5,1
CUST01327,36,79.94,Basic,1,8,0
CUST01328,33,64.67,Pro,0,10,0
CUST01329,36,57.39,Pro,1,6,0
CUST01330,22,78.44,Basic,1,3,0
CUST01331,6,72.9,Pro,10,3,1
CUST01332,35,72.35,Basic,5,7,0
CUST01333,26,98.95,Premium,6,4,0
CUST01334,47,94.75,Pro,0,8,0
CUST01335,45,98.15,Pro,0,6,0
CUST01336,33,81.35,Basic,1,9,1
CUST01337,24,102.31,Pro,1,3,0
CUST01338,54,71.87,Premium,1,5,1
CUST01339,9,125.5,Pro,1,7,0
CUST01340,24,61.81,Premium,8,6,1
CUST01341,11,93.9,Basic,1,4,0
CUST01342,8,78.06,Premium,0,7,0
CUST01343,20,84.58,Premium,4,6,0
CUST01344,39,113.2,Premium,2,11,0
CUST01345,28,49.87,Basic,7,6,1
CUST01346,14,110.79,Premium,0,4,0
CUST01347,58,88.52,Pro,0,5,0
CUST01348,21,59.27,Pro,1,8,0
CUST01349,53,66.98,Premium,2,8,0
CUST01350,60,78.22,Basic,3,9,1
CUST01351,22,79.57,Pro,19,3,1
CUST01352,40,89.1,Pro,1,7,0
CUST01353,22,82.52,Basic,8,6,0
CUST01354,15,124.53,Basic,3,5,0
CUST01355,9,60.22,Basic,19,1,1
CUST01356,42,45.52,Pro,0,10,0
CUST01357,2,74.05,Basic,0,4,1
CUST01358,58,102.61,Basic,5,7,1
CUST01359,4,95.75,Premium,15,4,1
CUST01360,57,87.53,Pro,0,2,0
CUST01361,43,100.5,Basic,3,2,0
CUST01362,38,79.24,Pro,0,4,0
CUST01363,18,92.8,Basic,4,2,0
CUST01364,32,88.87,Basic,0,8,1
CUST01365,56,67.74,Pro,1,6,0
CUST01366,52,85.63,Premium,1,6,1
CUST01367,15,86.74,Basic,0,10,1
CUST01368,24,69.46,Pro,0,3,0
CUST01369,13,76.63,Basic,0,4,0
CUST01370,16,55.37,Basic,10,4,1
CUST01371,49,96.01,Basic,8,8,0
CUST01372,44,75.11,Pro,13,5,0
CUST01373,18,67.15,Basic,46,3,1
CUST01374,16,84.07,Premium,7,4,0
CUST01375,12,81.15,Pro,0,7,0
CUST01376,56,96.88,Basic,11,10,1
CUST01377,36,87.02,Pro,0,11,0
CUST01378,14,50.03,Pro,1,5,0
CUST01379,58,69.22,Premium,4,2,0
CUST01380,35,93.64,Pro,2,4,0
CUST01381,2,98.83,Pro,2,12,1
CUST01382,46,86.79,Basic,1,4,0
CUST01383,9,91.07,Basic,7,8,1
CUST01384,44,71.88,Pro,0,3,0
CUST01385,53,46.08,Pro,9,0,1
CUST01386,11,81.66,Premium,5,4,1
CUST01387,24,85.15,Basic,3,3,0
CUST01388,35,142.17,Basic,2,1,1
CUST01389,55,82.66,Pro,2,3,0
CUST01390,21,70.7,Premium,4,0,0
CUST01391,36,110.42,Pro,0,10,0
CUST01392,14,94.77,Premium,0,5,0
CUST01393,42,64.23,Basic,8,9,1
CUST01394,6,43.9,Basic,0,6,0
CUST01395,60,99.26,Pro,0,4,0
CUST01396,4,98.64,Premium,2,4,0
CUST01397,30,111.67,Basic,0,7,0
CUST01398,33,81.13,Basic,1,3,0
CUST01399,27,106.4,Premium,0,5,0
CUST01400,12,111.04,Basic,0,3,0
CUST01401,57,117.15,Basic,1,9,0
CUST01402,30,69.98,Premium,5,3,1
CUST01403,25,100.39,Basic,1,8,0
CUST01404,25,91.32,Basic,1,7,0
CUST01405,19,63.08,Pro,6,12,1
CUST01406,52,107.3,Basic,1,9,0
CUST01407,34,66.48,Premium,3,4,0
CUST01408,52,88.48,Pro,0,9,0
CUST01409,20,110.71,Basic,0,5,0
CUST01410,40,94.41,Basic,1,5,0
CUST01411,36,89.1,Basic,1,3,0
CUST01412,13,83.94,Basic,3,5,1
CUST01413,4,94.76,Premium,1,9,0
CUST01414,51,69.55,Basic,0,3,0
CUST01415,54,80.63,Pro,3,0,0
CUST01416,9,65.81,Basic,0,9,0
CUST01417,9,87.7,Basic,4,3,1
CUST01418,13,90.21,Pro,5,4,1
CUST01419,56,71.42,Pro,2,5,1
CUST01420,37,59.14,Pro,1,2,0
CUST01421,18,81.45,Basic,2,3,0
CUST01422,2,93.83,Basic,0,3,0
CUST01423,52,90.29,Pro,0,6,0
CUST01424,26,88.44,Basic,0,7,0
CUST01425,48,52.45,Pro,7,3,0
CUST01426,38,109.78,Pro,13,2,1
CUST01427,38,103.19,Basic,0,6,0
CUST01428,8,63.55,Basic,2,4,0
CUST01429,52,85.53,Basic,0,3,0
CUST01430,42,53.8,Premium,1,7,0
CUST01431,19,80.35,Basic,3,13,1
CUST01432,9,88.83,Pro,2,9,0
CUST01433,2,110.9,Pro,5,1,1
CUST01434,11,76.38,Pro,2,5,0
CUST01435,33,55.94,Basic,2,8,0
CUST01436,14,85.57,Pro,14,6,1
CUST01437,47,75.0,Basic,7,5,1
CUST01438,49,53.83,Basic,0,8,0
CUST01439,41,28.03,Pro,8,10,1
CUST01440,43,50.29,Basic,4,3,1
CUST01441,27,85.52,Pro,4,6,1
CUST01442,8,95.6,Pro,2,3,1
CUST01443,14,48.0,Basic,3,3,0
CUST01444,13,67.41,Pro,0,4,0
CUST01445,58,88.53,Basic,6,4,1
CUST01446,30,99.12,Pro,5,8,1
CUST01447,41,39.58,Premium,2,6,0
CUST01448,49,77.28,Premium,0,7,0
CUST01449,25,120.48,Pro,1,4,0
CUST01450,6,92.64,Pro,14,6,1
CUST01451,7,91.69,Pro,1,11,1
CUST01452,42,117.6,Basic,0,4,0
CUST01453,41,67.7,Pro,2,2,0
CUST01454,1,31.19,Premium,5,5,1
CUST01455,42,74.43,Basic,1,5,1
CUST01456,11,91.02,Premium,1,4,0
CUST01457,19,48.14,Premium,0,10,0
CUST01458,37,112.53,Basic,0,5,1
CUST01459,17,51.07,Basic,0,3,0
CUST01460,27,69.27,Basic,1,6,0
CUST01461,26,98.22,Basic,5,5,0
CUST01462,34,73.6,Pro,10,6,1
CUST01463,54,61.67,Basic,2,5,0
CUST01464,36,83.33,Pro,0,3,0
CUST01465,37,99.82,Basic,0,10,0
CUST01466,24,96.57,Pro,0,8,0
CUST01467,20,76.92,Premium,2,5,1
CUST01468,14,99.0,Basic,0,3,0
CUST01469,40,54.95,Basic,1,4,1
CUST01470,18,30.67,Basic,1,2,0
CUST01471,46,92.23,Basic,10,9,1
CUST01472,2,61.98,Pro,4,2,0
CUST01473,55,105.03,Basic,2,7,0
CUST01474,51,70.51,Basic,0,6,1
CUST01475,31,71.84,Basic,0,4,0
CUST01476,34,105.8,Pro,3,3,0
CUST01477,38,99.84,Basic,0,12,0
CUST01478,38,75.28,Basic,1,4,0
CUST01479,36,68.27,Basic,1,3,0
CUST01480,38,64.2,Pro,19,7,1
CUST01481,28,107.22,Premium,14,1,1
CUST01482,58,81.2,Basic,1,8,0
CUST01483,16,98.51,Pro,1,6,0
CUST01484,6,114.21,Basic,1,5,0
CUST01485,53,68.17,Basic,1,5,0
CUST01486,59,118.93,Basic,0,6,0
CUST01487,7,66.21,Premium,1,11,0
CUST01488,6,98.87,Basic,4,11,1
CUST01489,38,69.08,Basic,2,1,0
CUST01490,28,88.7,Basic,0,6,0
CUST01491,31,51.49,Pro,0,4,0
CUST01492,32,83.75,Premium,6,5,0
CUST01493,3,72.53,Basic,0,5,0
CUST01494,27,80.06,Premium,0,4,0
CUST01495,2,79.28,Basic,0,6,0
CUST01496,13,74.22,Pro,5,12,0
CUST01497,44,125.19,Pro,0,7,0
CUST01498,46,115.36,Basic,7,2,0
CUST01499,53,111.93,Pro,3,6,0
CUST01500,57,99.91,Basic,0,8,0
CUST01501,13,87.88,Basic,0,8,0
CUST01502,56,106.36,Pro,6,2,1
CUST01503,11,75.93,Basic,0,10,0
CUST01504,48,88.02,Pro,0,6,0
CUST01505,4,48.27,Basic,7,4,0
CUST01506,34,88.58,Pro,2,6,0
CUST01507,54,87.64,Basic,0,8,0
CUST01508,3,49.45,Basic,0,5,0
CUST01509,36,94.7,Premium,0,1,0
CUST01510,32,60.6,Premium,2,3,1
CUST01511,8,54.19,Basic,1,4,0
CUST01512,25,81.05,Pro,0,7,0
CUST01513,11,100.76,Premium,4,7,1
CUST01514,3,79.69,Basic,2,4,0
CUST01515,12,94.76,Pro,6,4,1
CUST01516,50,80.67,Pro,1,4,0
CUST01517,42,73.72,Pro,1,2,0
CUST01518,10,83.84,Pro,0,7,0
CUST01519,54,39.35,Basic,1,6,0
CUST01520,15,78.45,Premium,4,5,0
CUST01521,8,53.0,Pro,1,10,0
CUST01522,35,89.89,Basic,3,3,0
CUST01523,9,66.46,Pro,4,3,0
CUST01524,44,72.32,Basic,1,11,0
CUST01525,5,84.81,Premium,2,5,1
CUST01526,4,94.02,Pro,1,13,1
CUST01527,14,99.24,Premium,0,4,0
CUST01528,59,41.78,Premium,3,5,1
CUST01529,54,80.17,Basic,1,6,0
CUST01530,45,42.51,Pro,0,4,0
CUST01531,21,112.68,Premium,1,2,0
CUST01532,16,117.13,Basic,2,7,1
CUST01533,33,89.8,Premium,2,5,0
CUST01534,40,88.34,Basic,4,1,0
CUST01535,6,50.63,Basic,0,4,1
CUST01536,46,110.07,Basic,3,5,0
CUST01537,25,105.15,Basic,3,6,1
CUST01538,42,111.05,Premium,4,8,0
CUST01539,17,90.14,Pro,2,5,0
CUST01540,37,40.53,Basic,6,3,1
CUST01541,41,107.56,Premium,1,5,0
CUST01542,25,107.94,Basic,1,1,0
CUST01543,35,82.42,Pro,0,8,0
CUST01544,34,60.89,Basic,2,3,0
CUST01545,33,104.99,Basic,3,4,1
CUST01546,36,85.06,Premium,8,2,0
CUST01547,17,97.52,Pro,2,8,0
CUST01548,1,88.53,Pro,1,10,0
CUST01549,7,74.23,Pro,0,5,0
CUST01550,50,99.14,Basic,3,11,1
CUST01551,15,73.18,Premium,1,3,1
CUST01552,34,81.35,Basic,0,5,0
CUST01553,49,85.84,Pro,8,8,0
CUST01554,16,65.57,Premium,0,3,0
CUST01555,44,67.07,Basic,5,2,0
CUST01556,54,119.02,Basic,2,9,0
CUST01557,18,97.3,Premium,0,4,0
CUST01558,7,70.33,Premium,0,4,0
CUST01559,40,68.7,Premium,0,5,0
CUST01560,58,56.77,Pro,4,4,1
CUST01561,59,79.92,Pro,1,9,0
CUST01562,57,110.04,Basic,0,11,0
CUST01563,58,43.42,Basic,3,13,0
CUST01564,4,87.61,Pro,4,8,1
CUST01565,11,74.72,Pro,8,5,1
CUST01566,11,91.43,Pro,3,2,0
CUST01567,57,108.33,Pro,1,3,0
CUST01568,21,58.14,Basic,0,10,0
CUST01569,10,80.95,Basic,1,7,0
CUST01570,29,78.9,Pro,2,5,0
CUST01571,17,126.86,Basic,2,8,0
CUST01572,16,73.12,Basic,4,12,1
CUST01573,10,88.65,Pro,0,3,0
CUST01574,39,54.44,Premium,0,9,0
CUST01575,47,70.27,Basic,17,5,1
CUST01576,22,31.02,Premium,1,8,0
CUST01577,27,96.04,Pro,1,5,0
CUST01578,25,68.85,Basic,0,4,0
CUST01579,28,68.66,Basic,0,7,0
CUST01580,13,76.46,Pro,9,8,0
CUST01581,57,62.5,Basic,1,13,0
CUST01582,53,83.86,Premium,8,5,0
CUST01583,57,76.18,Basic,1,13,1
CUST01584,11,85.96,Premium,2,3,0
CUST01585,46,80.44,Basic,0,7,0
CUST01586,4,79.15,Basic,6,2,1
CUST01587,28,83.8,Basic,0,3,0
CUST01588,12,54.03,Basic,0,4,1
CUST01589,20,56.18,Basic,0,8,0
CUST01590,34,93.3,Basic,3,5,0
CUST01591,42,80.06,Pro,2,6,0
CUST01592,2,59.27,Premium,4,3,0
CUST01593,1,59.1,Pro,1,7,0
CUST01594,58,85.42,Basic,1,2,0
CUST01595,27,87.24,Pro,0,6,0
CUST01596,37,86.58,Pro,1,1,0
CUST01597,48,94.16,Basic,12,4,1
CUST01598,31,82.06,Pro,6,5,0
CUST01599,52,96.9,Pro,0,6,0
CUST01600,54,87.41,Basic,2,9,0
CUST01601,51,97.96,Basic,3,5,0
CUST01602,4,52.24,Pro,0,0,0
CUST01603,3,56.01,Pro,0,8,1
CUST01604,59,65.45,Premium,7,1,1
CUST01605,41,92.94,Premium,0,7,0
CUST01606,35,54.04,Premium,6,7,1
CUST01607,21,137.36,Basic,0,7,1
CUST01608,39,77.82,Pro,0,8,0
CUST01609,34,47.2,Basic,0,5,0
CUST01610,2,90.2,Basic,1,7,1
CUST01611,19,73.6,Basic,3,6,0
CUST01612,27,81.09,Premium,2,0,0
CUST01613,18,78.29,Pro,3,4,1
CUST01614,15,86.93,Basic,3,2,1
CUST01615,11,83.24,Basic,0,8,0
CUST01616,28,83.05,Pro,1,5,1
CUST01617,41,77.12,Pro,1,7,0
CUST01618,29,75.21,Basic,1,7,0
CUST01619,34,109.54,Basic,2,0,1
CUST01620,46,24.56,Pro,9,3,1
CUST01621,42,97.71,Basic,1,5,0
CUST01622,29,54.52,Premium,3,5,0
CUST01623,9,58.73,Basic,0,5,1
CUST01624,18,58.98,Pro,1,3,0
CUST01625,28,90.36,Basic,1,10,1
CUST01626,20,69.76,Basic,2,9,1
CUST01627,25,51.44,Pro,1,5,1
CUST01628,56,95.44,Pro,1,2,0
CUST01629,30,91.67,Basic,3,6,0
CUST01630,18,99.76,Basic,4,3,0
CUST01631,13,80.4,Basic,0,3,0
CUST01632,51,123.56,Basic,0,6,0
CUST01633,44,90.83,Premium,3,5,0
CUST01634,18,58.4,Premium,1,9,0
CUST01635,21,74.78,Basic,2,6,0
CUST01636,49,83.77,Basic,5,4,0
CUST01637,60,86.31,Basic,0,7,0
CUST01638,37,109.75,Basic,4,1,1
CUST01639,48,67.5,Basic,0,3,0
CUST01640,7,89.72,Basic,2,9,1
CUST01641,38,48.38,Basic,1,6,1
CUST01642,54,83.77,Pro,2,1,0
CUST01643,39,86.17,Basic,0,6,0
CUST01644,21,34.13,Pro,2,3,0
CUST01645,52,77.91,Basic,5,4,1
CUST01646,22,89.0,Basic,1,8,0
CUST01647,14,59.86,Pro,1,7,0
CUST01648,26,86.08,Basic,0,5,0
CUST01649,49,65.4,Basic,1,10,0
CUST01650,7,91.56,Pro,1,8,1
CUST01651,12,64.61,Basic,0,7,0
CUST01652,42,57.38,Pro,11,5,1
CUST01653,57,78.68,Basic,0,5,0
CUST01654,33,67.67,Pro,9,8,1
CUST01655,23,78.82,Premium,0,2,0
CUST01656,41,96.49,Pro,2,7,0
CUST01657,10,69.3,Pro,3,6,0
CUST01658,27,81.41,Pro,3,8,0
CUST01659,57,102.02,Basic,1,6,1
CUST01660,12,88.53,Basic,1,2,0
CUST01661,49,74.46,Basic,0,8,0
CUST01662,32,55.3,Pro,2,8,0
CUST01663,5,82.25,Basic,2,4,1
CUST01664,37,89.18,Pro,0,5,0
CUST01665,3,76.51,Basic,7,5,1
CUST01666,31,70.19,Pro,2,5,0
CUST01667,37,64.42,Basic,25,2,0
CUST01668,10,98.37,Basic,1,5,1
CUST01669,6,43.56,Basic,0,6,0
CUST01670,21,86.01,Pro,2,2,0
CUST01671,43,81.38,Basic,1,2,0
CUST01672,49,105.47,Premium,0,3,0
CUST01673,30,85.26,Premium,0,0,0
CUST01674,57,88.26,Premium,23,2,1
CUST01675,29,95.54,Basic,24,5,0
CUST01676,3,94.22,Basic,0,4,0
CUST01677,58,105.08,Basic,7,3,1
CUST01678,17,53.35,Basic,0,4,0
CUST01679,8,107.71,Basic,0,2,0
CUST01680,16,48.74,Pro,2,4,0
CUST01681,48,68.54,Premium,0,3,0
CUST01682,31,65.72,Basic,1,5,0
CUST01683,15,72.77,Basic,4,6,1
CUST01684,19,68.14,Basic,1,3,0
CUST01685,41,94.75,Basic,2,4,0
CUST01686,22,92.31,Basic,19,2,1
CUST01687,36,53.66,Pro,5,5,0
CUST01688,21,74.0,Pro,0,6,0
CUST01689,43,50.35,Pro,0,3,0
CUST01690,44,72.27,Basic,15,7,1
CUST01691,53,96.63,Pro,0,2,0
CUST01692,33,48.97,Pro,6,3,0
CUST01693,57,120.69,Basic,12,9,1
CUST01694,21,71.94,Basic,0,6,0
CUST01695,17,88.48,Basic,0,5,0
CUST01696,25,81.08,Pro,2,8,1
CUST01697,48,83.08,Basic,1,3,0
CUST01698,15,125.66,Pro,0,7,0
CUST01699,42,99.33,Pro,4,1,0
CUST01700,8,74.87,Pro,1,4,0
CUST01701,56,73.11,Basic,3,1,1
CUST01702,24,77.4,Pro,0,7,0
CUST01703,20,63.11,Basic,0,9,0
CUST01704,21,98.93,Premium,4,10,0
CUST01705,21,66.57,Basic,1,6,0
CUST01706,46,51.95,Basic,0,6,0
CUST01707,19,97.02,Pro,4,7,1
CUST01708,30,78.88,Basic,0,5,0
CUST01709,38,50.94,Basic,3,5,1
CUST01710,36,76.78,Basic,8,8,0
CUST01711,50,86.74,Pro,1,7,0
CUST01712,54,68.32,Basic,1,10,1
CUST01713,9,100.89,Pro,0,9,0
CUST01714,23,66.34,Premium,1,5,1
CUST01715,47,77.22,Basic,2,7,0
CUST01716,16,80.97,Pro,0,11,1
CUST01717,6,73.36,Basic,0,4,0
CUST01718,3,83.12,Premium,4,8,0
CUST01719,15,73.54,Basic,5,5,1
CUST01720,29,106.76,Basic,1,12,0
CUST01721,17,63.59,Pro,1,6,0
CUST01722,19,59.2,Basic,6,6,1
CUST01723,28,55.16,Pro,24,6,1
CUST01724,1,72.11,Pro,0,4,0
CUST01725,8,86.27,Basic,1,10,1
CUST01726,18,83.47,Basic,11,2,1
CUST01727,31,107.87,Basic,0,3,0
CUST01728,4,98.68,Premium,26,8,1
CUST01729,26,99.77,Pro,4,7,0
CUST01730,56,104.92,Basic,6,4,1
CUST01731,34,108.9,Basic,0,3,0
CUST01732,57,56.58,Pro,1,9,0
CUST01733,3,78.47,Basic,0,11,0
CUST01734,40,87.53,Pro,0,4,1
CUST01735,41,81.01,Basic,7,5,0
CUST01736,14,78.42,Basic,3,2,0
CUST01737,47,71.62,Premium,0,6,0
CUST01738,19,81.57,Basic,0,3,0
CUST01739,21,103.16,Basic,0,5,0
CUST01740,60,85.02,Pro,2,4,0
CUST01741,1,51.36,Premium,0,5,0
CUST01742,33,78.42,Basic,2,3,0
CUST01743,44,70.12,Premium,3,4,1
CUST01744,17,80.1,Basic,2,12,1
CUST01745,56,98.76,Basic,3,13,0
CUST01746,10,73.31,Basic,1,9,0
CUST01747,10,67.87,Basic,1,9,0
CUST01748,1,96.88,Basic,0,9,0
CUST01749,34,73.35,Pro,0,9,0
CUST01750,16,73.47,Basic,0,5,0
CUST01751,8,101.4,Basic,0,5,1
CUST01752,38,124.06,Basic,6,9,1
CUST01753,49,86.23,Basic,1,7,0
CUST01754,53,78.43,Pro,0,3,0
CUST01755,22,31.69,Pro,3,8,1
CUST01756,3,79.5,Premium,2,5,1
CUST01757,52,83.11,Basic,2,4,0
CUST01758,58,84.12,Pro,2,4,1
CUST01759,7,80.77,Basic,1,11,1
CUST01760,24,44.65,Basic,0,5,0
CUST01761,59,79.28,Basic,2,6,0
CUST01762,49,54.65,Basic,10,2,1
CUST01763,13,58.47,Premium,1,4,1
CUST01764,31,85.26,Pro,1,5,0
CUST01765,21,101.26,Pro,1,5,1
CUST01766,26,73.36,Premium,3,3,1
CUST01767,34,70.29,Basic,0,4,1
CUST01768,3,63.06,Premium,1,2,0
CUST01769,8,49.72,Basic,0,7,0
CUST01770,13,90.49,Basic,4,7,1
CUST01771,9,77.71,Pro,3,6,0
CUST01772,44,137.27,Basic,2,6,0
CUST01773,4,76.99,Premium,0,12,1
CUST01774,7,88.41,Basic,1,1,1
CUST01775,12,62.34,Basic,0,4,1
CUST01776,17,91.83,Basic,1,2,1
CUST01777,50,106.8,Basic,8,3,0
CUST01778,15,117.46,Pro,10,5,1
CUST01779,50,95.9,Basic,1,4,0
CUST01780,44,93.91,Pro,3,3,0
CUST01781,16,41.74,Pro,2,2,1
CUST01782,47,73.24,Pro,2,2,0
CUST01783,13,124.38,Pro,3,3,1
CUST01784,6,86.86,Premium,4,5,1
CUST01785,37,79.86,Pro,0,1,1
CUST01786,32,101.74,Basic,0,3,0
CUST01787,3,82.02,Basic,2,2,1
CUST01788,29,82.44,Pro,5,2,1
CUST01789,44,71.97,Pro,0,4,1
CUST01790,15,107.07,Pro,2,5,0
CUST01791,48,84.37,Pro,5,1,0
CUST01792,37,80.77,Basic,3,9,0
CUST01793,34,76.33,Premium,1,3,0
CUST01794,47,115.61,Premium,1,5,0
CUST01795,27,50.06,Pro,0,5,0
CUST01796,40,83.43,Pro,2,4,0
CUST01797,11,64.62,Pro,0,5,0
CUST01798,24,73.16,Premium,2,8,1
CUST01799,34,62.49,Basic,0,5,1
CUST01800,45,93.62,Pro,0,5,0
CUST01801,48,78.7,Premium,1,3,0
CUST01802,34,99.67,Basic,2,9,0
CUST01803,15,90.71,Premium,1,8,0
CUST01804,4,113.99,Basic,1,1,1
CUST01805,12,69.69,Basic,1,6,0
CUST01806,43,70.11,Pro,0,9,0
CUST01807,53,85.97,Pro,7,4,0
CUST01808,13,70.53,Basic,1,5,0
CUST01809,60,80.13,Pro,2,6,0
CUST01810,35,87.34,Basic,0,3,0
CUST01811,48,121.21,Basic,4,9,1
CUST01812,57,15.0,Basic,6,6,1
CUST01813,45,111.77,Basic,3,2,0
CUST01814,17,85.7,Pro,3,9,1
CUST01815,16,54.66,Pro,4,5,1
CUST01816,18,32.67,Pro,2,7,0
CUST01817,58,85.39,Basic,4,9,1
CUST01818,26,72.5,Premium,7,4,1
CUST01819,47,83.6,Pro,3,3,0
CUST01820,9,70.47,Premium,10,7,1
CUST01821,29,91.45,Basic,5,5,1
CUST01822,49,114.06,Pro,0,2,0
CUST01823,30,72.42,Pro,4,2,0
CUST01824,4,86.15,Pro,0,8,0
CUST01825,23,55.24,Basic,6,5,0
CUST01826,34,68.73,Premium,1,9,0
CUST01827,53,85.68,Basic,2,3,1
CUST01828,54,70.85,Pro,1,8,0
CUST01829,39,84.32,Basic,0,3,0
CUST01830,12,90.89,Basic,0,3,0
CUST01831,7,74.57,Pro,3,5,1
CUST01832,28,124.25,Basic,1,1,0
CUST01833,41,83.04,Pro,2,2,0
CUST01834,35,83.95,Premium,0,6,0
CUST01835,17,98.02,Basic,2,5,0
CUST01836,52,104.97,Pro,0,8,0
CUST01837,13,111.97,Pro,2,6,0
CUST01838,48,96.44,Basic,1,3,1
CUST01839,40,102.06,Basic,1,4,1
CUST01840,45,81.0,Basic,0,7,0
CUST01841,11,85.59,Basic,0,6,0
CUST01842,28,81.32,Basic,14,6,0
CUST01843,59,72.52,Basic,0,10,0
CUST01844,37,68.18,Basic,2,5,0
CUST01845,23,60.57,Pro,1,0,0
CUST01846,54,74.86,Pro,0,6,0
CUST01847,53,107.4,Pro,3,7,1
CUST01848,19,104.1,Basic,2,5,1
CUST01849,20,86.97,Basic,4,7,0
CUST01850,30,95.34,Basic,0,8,0
CUST01851,52,104.3,Pro,14,8,0
CUST01852,59,51.25,Pro,1,6,1
CUST01853,40,91.71,Basic,2,5,0
CUST01854,24,83.72,Basic,12,4,1
CUST01855,15,84.44,Basic,5,9,0
CUST01856,58,106.27,Basic,1,9,0
CUST01857,35,45.72,Basic,3,12,0
CUST01858,23,42.72,Basic,1,9,1
CUST01859,21,94.73,Basic,0,4,0
CUST01860,12,93.75,Basic,0,4,1
CUST01861,47,47.34,Basic,1,10,0
CUST01862,46,107.31,Premium,3,3,0
CUST01863,2,98.51,Basic,2,11,0
CUST01864,31,61.46,Premium,0,2,1
CUST01865,38,109.6,Pro,5,5,1
CUST01866,19,95.66,Basic,4,2,0
CUST01867,47,43.53,Pro,3,6,1
CUST01868,33,87.98,Basic,12,4,1
CUST01869,3,70.04,Premium,1,6,0
CUST01870,8,26.38,Basic,1,3,0
CUST01871,15,86.34,Pro,3,8,1
CUST01872,14,54.59,Basic,2,2,0
CUST01873,21,78.64,Basic,3,9,0
CUST01874,53,86.43,Pro,1,2,0
CUST01875,20,54.66,Pro,0,10,0
CUST01876,21,90.18,Basic,1,4,0
CUST01877,60,55.24,Pro,1,12,0
CUST01878,3,75.82,Premium,23,1,1
CUST01879,37,89.24,Pro,0,5,1
CUST01880,22,75.33,Pro,2,3,1
CUST01881,43,94.19,Pro,0,2,0
CUST01882,6,82.33,Basic,3,7,1
CUST01883,18,76.82,Basic,3,11,0
CUST01884,49,62.22,Basic,0,11,0
CUST01885,54,56.02,Premium,3,3,0
CUST01886,53,92.67,Premium,1,5,0
CUST01887,58,72.38,Premium,0,4,0
CUST01888,43,55.35,Pro,2,9,0
CUST01889,6,37.17,Basic,5,4,0
CUST01890,52,85.74,Pro,4,5,0
CUST01891,44,99.59,Premium,2,4,0
CUST01892,37,60.56,Basic,0,9,0
CUST01893,25,94.52,Basic,1,5,1
CUST01894,44,92.26,Pro,8,4,1
CUST01895,30,66.68,Premium,0,9,0
CUST01896,29,100.45,Basic,7,10,1
CUST01897,33,81.46,Premium,2,3,1
CUST01898,3,89.64,Premium,8,3,1
CUST01899,29,131.88,Premium,2,10,0
